order_id,order_date,customer_id,customer_name,customer_segment,country,city,product_id,category,product_name,quantity,unit_price,discount,payment_method,shipping_mode,order_status,rating,total_amount,profit,marketing_channel
ORD0000000127,2023-01-02 11:59:00,CUST104699,Rayan Kone,Corporate,Tunisia,Tunis,PROD03937,Office Supplies,Desk Organizer,5,129.18,0.05,Credit Card,Express,Returned,4,613.61,177.95,Marketplace
ORD0000000128,2023-01-02 12:16:00,CUST104736,Amina Khalil,Consumer,Morocco,Casablanca,PROD03968,Electronics,Bluetooth Speaker,9,130.15,0.20,Credit Card,Standard,Processing,3,937.08,234.27,Referral
ORD0000000129,2023-01-02 12:33:00,CUST104773,Omar Diallo,Small Business,Ghana,Accra,PROD03999,Sports,Training Gloves,4,131.12,0.10,Credit Card,Pickup Point,Shipped,2,472.03,99.13,Email
ORD0000000130,2023-01-02 12:50:00,CUST104810,Lina Adeyemi,Home Office,Egypt,Cairo,PROD04030,Groceries,Rice Bag,8,132.09,0.00,Credit Card,Same Day,Delivered,1,1056.72,179.64,Social Media
ORD0000000131,2023-01-02 13:07:00,CUST104847,Noah Mansour,Corporate,Tunisia,Tunis,PROD04061,Books,Business Analytics,3,133.06,0.15,Credit Card,Express,Delivered,5,339.30,44.11,Paid Search
ORD0000000132,2023-01-02 13:24:00,CUST104884,Maya Mensah,Consumer,Morocco,Casablanca,PROD04092,Fashion,Cotton Shirt,7,134.03,0.05,Credit Card,Standard,Delivered,4,891.30,80.22,Organic Search
ORD0000000133,2023-01-02 13:41:00,CUST104921,Adam Ndiaye,Small Business,Ghana,Accra,PROD04123,Health,Water Bottle,2,135.00,0.20,Credit Card,Pickup Point,Returned,3,216.00,60.48,Marketplace
ORD0000000134,2023-01-02 13:58:00,CUST104958,Sara Toure,Home Office,Egypt,Cairo,PROD04154,Furniture,Bookcase,6,135.97,0.10,Credit Card,Same Day,Processing,2,734.24,176.22,Referral
ORD0000000135,2023-01-02 14:15:00,CUST104995,Youssef Okafor,Corporate,Tunisia,Tunis,PROD04185,Office Supplies,Desk Organizer,1,136.94,0.00,Credit Card,Express,Shipped,1,136.94,27.39,Email
ORD0000000136,2023-01-02 14:32:00,CUST105032,Nora Traore,Consumer,Morocco,Casablanca,PROD04216,Electronics,Bluetooth Speaker,5,137.91,0.15,Credit Card,Standard,Delivered,5,586.12,93.78,Social Media
ORD0000000137,2023-01-02 14:49:00,CUST105069,Karim Ali,Small Business,Ghana,Accra,PROD04247,Sports,Training Gloves,9,138.88,0.05,Credit Card,Pickup Point,Delivered,4,1187.42,142.49,Paid Search
ORD0000000138,2023-01-02 15:06:00,CUST105106,Hana Hassan,Home Office,Egypt,Cairo,PROD04278,Groceries,Rice Bag,4,139.85,0.20,Credit Card,Same Day,Delivered,3,447.52,35.80,Organic Search
ORD0000000139,2023-01-02 15:23:00,CUST105143,Elias Abdi,Corporate,Tunisia,Tunis,PROD04309,Books,Business Analytics,8,140.82,0.10,Credit Card,Express,Returned,2,1013.90,273.75,Marketplace
ORD0000000140,2023-01-02 15:40:00,CUST105180,Leila Bennani,Consumer,Morocco,Casablanca,PROD04340,Fashion,Cotton Shirt,3,141.79,0.00,Credit Card,Standard,Processing,1,425.37,97.84,Referral
ORD0000000141,2023-01-02 15:57:00,CUST105217,Ilyas Kone,Small Business,Ghana,Accra,PROD04371,Health,Water Bottle,7,142.76,0.15,Credit Card,Pickup Point,Shipped,5,849.42,161.39,Email
ORD0000000142,2023-01-02 16:14:00,CUST105254,Mariam Khalil,Home Office,Egypt,Cairo,PROD04402,Furniture,Bookcase,2,143.73,0.05,Credit Card,Same Day,Delivered,4,273.09,40.96,Social Media
ORD0000000143,2023-01-02 16:31:00,CUST105291,Rayan Diallo,Corporate,Tunisia,Tunis,PROD04433,Office Supplies,Desk Organizer,6,144.70,0.20,Credit Card,Express,Delivered,3,694.56,76.40,Paid Search
ORD0000000144,2023-01-02 16:48:00,CUST105328,Amina Adeyemi,Consumer,Morocco,Casablanca,PROD04464,Electronics,Bluetooth Speaker,1,145.67,0.10,Credit Card,Standard,Delivered,2,131.10,39.33,Organic Search
ORD0000000145,2023-01-02 17:05:00,CUST105365,Omar Mansour,Small Business,Ghana,Accra,PROD04495,Sports,Training Gloves,5,146.64,0.00,Credit Card,Pickup Point,Returned,1,733.20,190.63,Marketplace
ORD0000000146,2023-01-02 17:22:00,CUST105402,Lina Mensah,Home Office,Egypt,Cairo,PROD04526,Groceries,Rice Bag,9,147.61,0.15,Credit Card,Same Day,Processing,5,1129.22,248.43,Referral
ORD0000000147,2023-01-02 17:39:00,CUST105439,Noah Ndiaye,Corporate,Tunisia,Tunis,PROD04557,Books,Business Analytics,4,148.58,0.05,Credit Card,Express,Shipped,4,564.60,101.63,Email
ORD0000000148,2023-01-02 17:56:00,CUST105476,Maya Toure,Consumer,Morocco,Casablanca,PROD04588,Fashion,Cotton Shirt,8,149.55,0.20,Credit Card,Standard,Delivered,3,957.12,134.00,Social Media
ORD0000000149,2023-01-02 18:13:00,CUST105513,Adam Okafor,Small Business,Ghana,Accra,PROD04619,Health,Water Bottle,3,150.52,0.10,Credit Card,Pickup Point,Delivered,2,406.40,40.64,Paid Search
ORD0000000150,2023-01-02 18:30:00,CUST105550,Sara Traore,Home Office,Egypt,Cairo,PROD04650,Furniture,Bookcase,7,151.49,0.00,Credit Card,Same Day,Delivered,1,1060.43,307.52,Organic Search
ORD0000000151,2023-01-02 18:47:00,CUST105587,Youssef Ali,Corporate,Tunisia,Tunis,PROD04681,Office Supplies,Desk Organizer,2,152.46,0.15,Credit Card,Express,Returned,5,259.18,64.80,Marketplace
ORD0000000152,2023-01-02 19:04:00,CUST105624,Nora Hassan,Consumer,Morocco,Casablanca,PROD04712,Electronics,Bluetooth Speaker,6,153.43,0.05,Credit Card,Standard,Processing,4,874.55,183.66,Referral
ORD0000000153,2023-01-02 19:21:00,CUST105661,Karim Abdi,Small Business,Ghana,Accra,PROD04743,Sports,Training Gloves,1,154.40,0.20,Credit Card,Pickup Point,Shipped,3,123.52,21.00,Email
ORD0000000154,2023-01-02 19:38:00,CUST105698,Hana Bennani,Home Office,Egypt,Cairo,PROD04774,Groceries,Rice Bag,5,155.37,0.10,Credit Card,Same Day,Delivered,2,699.17,90.89,Social Media
ORD0000000155,2023-01-02 19:55:00,CUST105735,Elias Kone,Corporate,Tunisia,Tunis,PROD04805,Books,Business Analytics,9,156.34,0.00,Credit Card,Express,Delivered,1,1407.06,126.64,Paid Search
ORD0000000156,2023-01-02 20:12:00,CUST105772,Leila Khalil,Consumer,Morocco,Casablanca,PROD04836,Fashion,Cotton Shirt,4,157.31,0.15,Credit Card,Standard,Delivered,5,534.85,149.76,Organic Search
ORD0000000157,2023-01-02 20:29:00,CUST105809,Ilyas Diallo,Small Business,Ghana,Accra,PROD04867,Health,Water Bottle,8,158.28,0.05,Credit Card,Pickup Point,Returned,4,1202.93,288.70,Marketplace
ORD0000000158,2023-01-02 20:46:00,CUST105846,Mariam Adeyemi,Home Office,Egypt,Cairo,PROD04898,Furniture,Bookcase,3,159.25,0.20,Credit Card,Same Day,Processing,3,382.20,76.44,Referral
ORD0000000159,2023-01-02 21:03:00,CUST105883,Rayan Mansour,Corporate,Tunisia,Tunis,PROD04929,Office Supplies,Desk Organizer,7,160.22,0.10,Credit Card,Express,Shipped,2,1009.39,161.50,Email
ORD0000000160,2023-01-02 21:20:00,CUST105920,Amina Mensah,Consumer,Morocco,Casablanca,PROD04960,Electronics,Bluetooth Speaker,2,161.19,0.00,Credit Card,Standard,Delivered,1,322.38,38.69,Social Media
ORD0000000161,2023-01-02 21:37:00,CUST105957,Omar Ndiaye,Small Business,Ghana,Accra,PROD04991,Sports,Training Gloves,6,162.16,0.15,Credit Card,Pickup Point,Delivered,5,827.02,66.16,Paid Search
ORD0000000162,2023-01-02 21:54:00,CUST105994,Lina Toure,Home Office,Egypt,Cairo,PROD05022,Groceries,Rice Bag,1,163.13,0.05,Credit Card,Same Day,Delivered,4,154.97,41.84,Organic Search
ORD0000000163,2023-01-02 22:11:00,CUST106031,Noah Okafor,Corporate,Tunisia,Tunis,PROD05053,Books,Business Analytics,5,164.10,0.20,Credit Card,Express,Returned,3,656.40,150.97,Marketplace
ORD0000000164,2023-01-02 22:28:00,CUST106068,Maya Traore,Consumer,Morocco,Casablanca,PROD05084,Fashion,Cotton Shirt,9,165.07,0.10,Credit Card,Standard,Processing,2,1337.07,254.04,Referral
ORD0000000165,2023-01-02 22:45:00,CUST106105,Adam Ali,Small Business,Ghana,Accra,PROD05115,Health,Water Bottle,4,166.04,0.00,Credit Card,Pickup Point,Shipped,1,664.16,99.62,Email
ORD0000000166,2023-01-02 23:02:00,CUST106142,Sara Hassan,Home Office,Egypt,Cairo,PROD05146,Furniture,Bookcase,8,167.01,0.15,Credit Card,Same Day,Delivered,5,1135.67,124.92,Social Media
ORD0000000167,2023-01-02 23:19:00,CUST106179,Youssef Abdi,Corporate,Tunisia,Tunis,PROD05177,Office Supplies,Desk Organizer,3,167.98,0.05,Credit Card,Express,Delivered,4,478.74,143.62,Paid Search
ORD0000000168,2023-01-02 23:36:00,CUST106216,Nora Bennani,Consumer,Morocco,Casablanca,PROD05208,Electronics,Bluetooth Speaker,7,168.95,0.20,Credit Card,Standard,Delivered,3,946.12,245.99,Organic Search
ORD0000000169,2023-01-02 23:53:00,CUST106253,Karim Kone,Small Business,Ghana,Accra,PROD05239,Sports,Training Gloves,2,169.92,0.10,Credit Card,Pickup Point,Returned,2,305.86,67.29,Marketplace
ORD0000000170,2023-01-03 00:10:00,CUST106290,Hana Khalil,Home Office,Egypt,Cairo,PROD05270,Groceries,Rice Bag,6,170.89,0.00,Credit Card,Same Day,Processing,1,1025.34,184.56,Referral
ORD0000000171,2023-01-03 00:27:00,CUST106327,Elias Diallo,Corporate,Tunisia,Tunis,PROD05301,Books,Business Analytics,1,171.86,0.15,Credit Card,Express,Shipped,5,146.08,20.45,Email
ORD0000000172,2023-01-03 00:44:00,CUST106364,Leila Adeyemi,Consumer,Morocco,Casablanca,PROD05332,Fashion,Cotton Shirt,5,172.83,0.05,Credit Card,Standard,Delivered,4,820.94,82.09,Social Media
ORD0000000173,2023-01-03 01:01:00,CUST106401,Ilyas Mansour,Small Business,Ghana,Accra,PROD05363,Health,Water Bottle,9,173.80,0.20,Credit Card,Pickup Point,Delivered,3,1251.36,362.89,Paid Search
ORD0000000174,2023-01-03 01:18:00,CUST106438,Mariam Mensah,Home Office,Egypt,Cairo,PROD05394,Furniture,Bookcase,4,174.77,0.10,Credit Card,Same Day,Delivered,2,629.17,157.29,Organic Search
ORD0000000175,2023-01-03 01:35:00,CUST106475,Rayan Ndiaye,Corporate,Tunisia,Tunis,PROD05425,Office Supplies,Desk Organizer,8,175.74,0.00,Credit Card,Express,Returned,1,1405.92,295.24,Marketplace
ORD0000000176,2023-01-03 01:52:00,CUST106512,Amina Toure,Consumer,Morocco,Casablanca,PROD05456,Electronics,Bluetooth Speaker,3,176.71,0.15,Credit Card,Standard,Processing,5,450.61,76.60,Referral
ORD0000000177,2023-01-03 02:09:00,CUST106549,Omar Okafor,Small Business,Ghana,Accra,PROD05487,Sports,Training Gloves,7,177.68,0.05,Credit Card,Pickup Point,Shipped,4,1181.57,153.60,Email
ORD0000000178,2023-01-03 02:26:00,CUST106586,Lina Traore,Home Office,Egypt,Cairo,PROD05518,Groceries,Rice Bag,2,178.65,0.20,Credit Card,Same Day,Delivered,3,285.84,25.73,Social Media
ORD0000000179,2023-01-03 02:43:00,CUST106623,Noah Ali,Corporate,Tunisia,Tunis,PROD05549,Books,Business Analytics,6,179.62,0.10,Credit Card,Express,Delivered,2,969.95,271.59,Paid Search
ORD0000000180,2023-01-03 03:00:00,CUST106660,Maya Hassan,Consumer,Morocco,Casablanca,PROD05580,Fashion,Cotton Shirt,1,180.59,0.00,Credit Card,Standard,Delivered,1,180.59,43.34,Organic Search
ORD0000000181,2023-01-03 03:17:00,CUST106697,Adam Abdi,Small Business,Ghana,Accra,PROD05611,Health,Water Bottle,5,181.56,0.15,Credit Card,Pickup Point,Returned,5,771.63,154.33,Marketplace
ORD0000000182,2023-01-03 03:34:00,CUST106734,Sara Bennani,Home Office,Egypt,Cairo,PROD05642,Furniture,Bookcase,9,182.53,0.05,Credit Card,Same Day,Processing,4,1560.63,249.70,Referral
ORD0000000183,2023-01-03 03:51:00,CUST106771,Youssef Kone,Corporate,Tunisia,Tunis,PROD05673,Office Supplies,Desk Organizer,4,183.50,0.20,Credit Card,Express,Shipped,3,587.20,70.46,Email
ORD0000000184,2023-01-03 04:08:00,CUST106808,Nora Khalil,Consumer,Morocco,Casablanca,PROD05704,Electronics,Bluetooth Speaker,8,184.47,0.10,Credit Card,Standard,Delivered,2,1328.18,106.25,Social Media
ORD0000000185,2023-01-03 04:25:00,CUST106845,Karim Diallo,Small Business,Ghana,Accra,PROD05735,Sports,Training Gloves,3,185.44,0.00,Credit Card,Pickup Point,Delivered,1,556.32,150.21,Paid Search
ORD0000000186,2023-01-03 04:42:00,CUST106882,Hana Adeyemi,Home Office,Egypt,Cairo,PROD05766,Groceries,Rice Bag,7,186.41,0.15,Credit Card,Same Day,Delivered,5,1109.14,255.10,Organic Search
ORD0000000187,2023-01-03 04:59:00,CUST106919,Elias Mansour,Corporate,Tunisia,Tunis,PROD05797,Books,Business Analytics,2,187.38,0.05,Credit Card,Express,Returned,4,356.02,67.64,Marketplace
ORD0000000188,2023-01-03 05:16:00,CUST106956,Leila Mensah,Consumer,Morocco,Casablanca,PROD05828,Fashion,Cotton Shirt,6,188.35,0.20,Credit Card,Standard,Processing,3,904.08,135.61,Referral
ORD0000000189,2023-01-03 05:33:00,CUST106993,Ilyas Ndiaye,Small Business,Ghana,Accra,PROD05859,Health,Water Bottle,1,189.32,0.10,Credit Card,Pickup Point,Shipped,2,170.39,18.74,Email
ORD0000000190,2023-01-03 05:50:00,CUST107030,Mariam Toure,Home Office,Egypt,Cairo,PROD05890,Furniture,Bookcase,5,190.29,0.00,Credit Card,Same Day,Delivered,1,951.45,285.44,Social Media
ORD0000000191,2023-01-03 06:07:00,CUST107067,Rayan Okafor,Corporate,Tunisia,Tunis,PROD05921,Office Supplies,Desk Organizer,9,191.26,0.15,Credit Card,Express,Delivered,5,1463.14,380.42,Paid Search
ORD0000000192,2023-01-03 06:24:00,CUST107104,Amina Traore,Consumer,Morocco,Casablanca,PROD05952,Electronics,Bluetooth Speaker,4,192.23,0.05,Credit Card,Standard,Delivered,4,730.47,160.70,Organic Search
ORD0000000193,2023-01-03 06:41:00,CUST107141,Omar Ali,Small Business,Ghana,Accra,PROD05983,Sports,Training Gloves,8,193.20,0.20,Credit Card,Pickup Point,Returned,3,1236.48,222.57,Marketplace
ORD0000000194,2023-01-03 06:58:00,CUST107178,Lina Hassan,Home Office,Egypt,Cairo,PROD06014,Groceries,Rice Bag,3,194.17,0.10,Credit Card,Same Day,Processing,2,524.26,73.40,Referral
ORD0000000195,2023-01-03 07:15:00,CUST107215,Noah Abdi,Corporate,Tunisia,Tunis,PROD06045,Books,Business Analytics,7,195.14,0.00,Credit Card,Express,Shipped,1,1365.98,136.60,Email
ORD0000000196,2023-01-03 07:32:00,CUST107252,Maya Bennani,Consumer,Morocco,Casablanca,PROD06076,Fashion,Cotton Shirt,2,196.11,0.15,Credit Card,Standard,Delivered,5,333.39,96.68,Social Media
ORD0000000197,2023-01-03 07:49:00,CUST107289,Adam Kone,Small Business,Ghana,Accra,PROD06107,Health,Water Bottle,6,197.08,0.05,Credit Card,Pickup Point,Delivered,4,1123.36,280.84,Paid Search
ORD0000000198,2023-01-03 08:06:00,CUST107326,Sara Khalil,Home Office,Egypt,Cairo,PROD06138,Furniture,Bookcase,1,198.05,0.20,Credit Card,Same Day,Delivered,3,158.44,33.27,Organic Search
ORD0000000199,2023-01-03 08:23:00,CUST107363,Youssef Diallo,Corporate,Tunisia,Tunis,PROD06169,Office Supplies,Desk Organizer,5,199.02,0.10,Credit Card,Express,Returned,2,895.59,152.25,Marketplace
ORD0000000200,2023-01-03 08:40:00,CUST107400,Nora Adeyemi,Consumer,Morocco,Casablanca,PROD06200,Electronics,Bluetooth Speaker,9,199.99,0.00,Credit Card,Standard,Processing,1,1799.91,233.99,Referral
ORD0000000201,2023-01-03 08:57:00,CUST107437,Karim Mansour,Small Business,Ghana,Accra,PROD06231,Sports,Training Gloves,4,200.96,0.15,Credit Card,Pickup Point,Shipped,5,683.26,61.49,Email
ORD0000000202,2023-01-03 09:14:00,CUST107474,Hana Mensah,Home Office,Egypt,Cairo,PROD06262,Groceries,Rice Bag,8,201.93,0.05,Credit Card,Same Day,Delivered,4,1534.67,429.71,Social Media
ORD0000000203,2023-01-03 09:31:00,CUST107511,Elias Ndiaye,Corporate,Tunisia,Tunis,PROD06293,Books,Business Analytics,3,202.90,0.20,Credit Card,Express,Delivered,3,486.96,116.87,Paid Search
ORD0000000204,2023-01-03 09:48:00,CUST107548,Leila Toure,Consumer,Morocco,Casablanca,PROD06324,Fashion,Cotton Shirt,7,203.87,0.10,Credit Card,Standard,Delivered,2,1284.38,256.88,Organic Search
ORD0000000205,2023-01-03 10:05:00,CUST107585,Ilyas Okafor,Small Business,Ghana,Accra,PROD06355,Health,Water Bottle,2,204.84,0.00,Credit Card,Pickup Point,Returned,1,409.68,65.55,Marketplace
ORD0000000206,2023-01-03 10:22:00,CUST107622,Mariam Traore,Home Office,Egypt,Cairo,PROD06386,Furniture,Bookcase,6,205.81,0.15,Credit Card,Same Day,Processing,5,1049.63,125.96,Referral
ORD0000000207,2023-01-03 10:39:00,CUST107659,Rayan Ali,Corporate,Tunisia,Tunis,PROD06417,Office Supplies,Desk Organizer,1,206.78,0.05,Credit Card,Express,Shipped,4,196.44,15.72,Email
ORD0000000208,2023-01-03 10:56:00,CUST107696,Amina Hassan,Consumer,Morocco,Casablanca,PROD06448,Electronics,Bluetooth Speaker,5,207.75,0.20,Credit Card,Standard,Delivered,3,831.00,224.37,Social Media
ORD0000000209,2023-01-03 11:13:00,CUST107733,Omar Abdi,Small Business,Ghana,Accra,PROD06479,Sports,Training Gloves,9,208.72,0.10,Credit Card,Pickup Point,Delivered,2,1690.63,388.84,Paid Search
ORD0000000210,2023-01-03 11:30:00,CUST107770,Lina Bennani,Home Office,Egypt,Cairo,PROD06510,Groceries,Rice Bag,4,209.69,0.00,Credit Card,Same Day,Delivered,1,838.76,159.36,Organic Search
ORD0000000211,2023-01-03 11:47:00,CUST107807,Noah Kone,Corporate,Tunisia,Tunis,PROD06541,Books,Business Analytics,8,210.66,0.15,Credit Card,Express,Returned,5,1432.49,214.87,Marketplace
ORD0000000212,2023-01-03 12:04:00,CUST107844,Maya Khalil,Consumer,Morocco,Casablanca,PROD06572,Fashion,Cotton Shirt,3,211.63,0.05,Credit Card,Standard,Processing,4,603.15,66.35,Referral
ORD0000000213,2023-01-03 12:21:00,CUST107881,Adam Diallo,Small Business,Ghana,Accra,PROD06603,Health,Water Bottle,7,212.60,0.20,Credit Card,Pickup Point,Shipped,3,1190.56,357.17,Email
ORD0000000214,2023-01-03 12:38:00,CUST107918,Sara Adeyemi,Home Office,Egypt,Cairo,PROD06634,Furniture,Bookcase,2,213.57,0.10,Credit Card,Same Day,Delivered,2,384.43,99.95,Social Media
ORD0000000215,2023-01-03 12:55:00,CUST107955,Youssef Mansour,Corporate,Tunisia,Tunis,PROD06665,Office Supplies,Desk Organizer,6,214.54,0.00,Credit Card,Express,Delivered,1,1287.24,283.19,Paid Search
ORD0000000216,2023-01-03 13:12:00,CUST107992,Nora Mensah,Consumer,Morocco,Casablanca,PROD06696,Electronics,Bluetooth Speaker,1,215.51,0.15,Credit Card,Standard,Delivered,5,183.18,32.97,Organic Search
ORD0000000217,2023-01-03 13:29:00,CUST108029,Karim Ndiaye,Small Business,Ghana,Accra,PROD06727,Sports,Training Gloves,5,216.48,0.05,Credit Card,Pickup Point,Returned,4,1028.28,143.96,Marketplace
ORD0000000218,2023-01-03 13:46:00,CUST108066,Hana Toure,Home Office,Egypt,Cairo,PROD06758,Groceries,Rice Bag,9,217.45,0.20,Credit Card,Same Day,Processing,3,1565.64,156.56,Referral
ORD0000000219,2023-01-03 14:03:00,CUST108103,Elias Okafor,Corporate,Tunisia,Tunis,PROD06789,Books,Business Analytics,4,218.42,0.10,Credit Card,Express,Shipped,2,786.31,228.03,Email
ORD0000000220,2023-01-03 14:20:00,CUST108140,Leila Traore,Consumer,Morocco,Casablanca,PROD06820,Fashion,Cotton Shirt,8,219.39,0.00,Credit Card,Standard,Delivered,1,1755.12,438.78,Social Media
ORD0000000221,2023-01-03 14:37:00,CUST108177,Ilyas Ali,Small Business,Ghana,Accra,PROD06851,Health,Water Bottle,3,220.36,0.15,Credit Card,Pickup Point,Delivered,5,561.92,118.00,Paid Search
ORD0000000222,2023-01-03 14:54:00,CUST108214,Mariam Hassan,Home Office,Egypt,Cairo,PROD06882,Furniture,Bookcase,7,221.33,0.05,Credit Card,Same Day,Delivered,4,1471.84,250.21,Organic Search
ORD0000000223,2023-01-03 15:11:00,CUST108251,Rayan Abdi,Corporate,Tunisia,Tunis,PROD06913,Office Supplies,Desk Organizer,2,222.30,0.20,Credit Card,Express,Returned,3,355.68,46.24,Marketplace
ORD0000000224,2023-01-03 15:28:00,CUST108288,Amina Bennani,Consumer,Morocco,Casablanca,PROD06944,Electronics,Bluetooth Speaker,6,223.27,0.10,Credit Card,Standard,Processing,2,1205.66,108.51,Referral
ORD0000000225,2023-01-03 15:45:00,CUST108325,Omar Kone,Small Business,Ghana,Accra,PROD06975,Sports,Training Gloves,1,224.24,0.00,Credit Card,Pickup Point,Shipped,1,224.24,62.79,Email
ORD0000000226,2023-01-03 16:02:00,CUST108362,Lina Khalil,Home Office,Egypt,Cairo,PROD07006,Groceries,Rice Bag,5,225.21,0.15,Credit Card,Same Day,Delivered,5,957.14,229.71,Social Media
ORD0000000227,2023-01-03 16:19:00,CUST108399,Noah Diallo,Corporate,Tunisia,Tunis,PROD07037,Books,Business Analytics,9,226.18,0.05,Credit Card,Express,Delivered,4,1933.84,386.77,Paid Search
ORD0000000228,2023-01-03 16:36:00,CUST108436,Maya Adeyemi,Consumer,Morocco,Casablanca,PROD07068,Fashion,Cotton Shirt,4,227.15,0.20,Credit Card,Standard,Delivered,3,726.88,116.30,Organic Search
ORD0000000229,2023-01-03 16:53:00,CUST108473,Adam Mansour,Small Business,Ghana,Accra,PROD07099,Health,Water Bottle,8,228.12,0.10,Credit Card,Pickup Point,Returned,2,1642.46,197.10,Marketplace
ORD0000000230,2023-01-03 17:10:00,CUST108510,Sara Mensah,Home Office,Egypt,Cairo,PROD07130,Furniture,Bookcase,3,229.09,0.00,Credit Card,Same Day,Processing,1,687.27,54.98,Referral
ORD0000000231,2023-01-03 17:27:00,CUST108547,Youssef Ndiaye,Corporate,Tunisia,Tunis,PROD07161,Office Supplies,Desk Organizer,7,230.06,0.15,Credit Card,Express,Shipped,5,1368.86,369.59,Email
ORD0000000232,2023-01-03 17:44:00,CUST108584,Nora Toure,Consumer,Morocco,Casablanca,PROD07192,Electronics,Bluetooth Speaker,2,231.03,0.05,Credit Card,Standard,Delivered,4,438.96,100.96,Social Media
ORD0000000233,2023-01-03 18:01:00,CUST108621,Karim Okafor,Small Business,Ghana,Accra,PROD07223,Sports,Training Gloves,6,232.00,0.20,Credit Card,Pickup Point,Delivered,3,1113.60,211.58,Paid Search
ORD0000000234,2023-01-03 18:18:00,CUST108658,Hana Traore,Home Office,Egypt,Cairo,PROD07254,Groceries,Rice Bag,1,232.97,0.10,Credit Card,Same Day,Delivered,2,209.67,31.45,Organic Search
ORD0000000235,2023-01-03 18:35:00,CUST108695,Elias Ali,Corporate,Tunisia,Tunis,PROD07285,Books,Business Analytics,5,233.94,0.00,Credit Card,Express,Returned,1,1169.70,128.67,Marketplace
ORD0000000236,2023-01-03 18:52:00,CUST108732,Leila Hassan,Consumer,Morocco,Casablanca,PROD07316,Fashion,Cotton Shirt,9,234.91,0.15,Credit Card,Standard,Processing,5,1797.06,539.12,Referral
ORD0000000237,2023-01-03 19:09:00,CUST108769,Ilyas Abdi,Small Business,Ghana,Accra,PROD07347,Health,Water Bottle,4,235.88,0.05,Credit Card,Pickup Point,Shipped,4,896.34,233.05,Email
ORD0000000238,2023-01-03 19:26:00,CUST108806,Mariam Bennani,Home Office,Egypt,Cairo,PROD07378,Furniture,Bookcase,8,236.85,0.20,Credit Card,Same Day,Delivered,3,1515.84,333.48,Social Media
ORD0000000239,2023-01-03 19:43:00,CUST108843,Rayan Kone,Corporate,Tunisia,Tunis,PROD07409,Office Supplies,Desk Organizer,3,237.82,0.10,Credit Card,Express,Delivered,2,642.11,115.58,Paid Search
